# C++ name	package	module	Luce name	file:line	kind
Web::Painting::ApplyEffects::command_name	luce-browser-render	display_list	apply_effects_command_name	Libraries/LibWeb/Painting/DisplayListCommand.h:366	variable
Web::Painting::ApplyEffects::dump	luce-browser-render	display_list	apply_effects_dump	Libraries/LibWeb/Painting/DisplayListCommand.cpp:158	stub
Web::Painting::ApplyEffects::nesting_level_change	luce-browser-render	display_list	apply_effects_nesting_level_change	Libraries/LibWeb/Painting/DisplayListCommand.h:367	variable
Web::Painting::BorderDataDevicePixels	luce-browser-render	display_list	BorderDataDevicePixels	Libraries/LibWeb/Painting/BordersData.h:24	struct
Web::Painting::BorderDataDevicePixels [default member initializers]	luce-browser-render	display_list	border_data_device_pixels_init_fields	Libraries/LibWeb/Painting/BordersData.h:24	init fields
Web::Painting::BorderEdge	luce-browser-render	display_list	BorderEdge	Libraries/LibWeb/Painting/BordersData.h:17	enum
Web::Painting::BorderRadiiData	luce-browser-render	display_list	BorderRadiiData	Libraries/LibWeb/Painting/BorderRadiiData.h:109	struct
Web::Painting::BorderRadiiData::contains	luce-browser-render	display_list	border_radii_data_contains	Libraries/LibWeb/Painting/BorderRadiiData.h:120	stub
Web::Painting::BorderRadiiData::has_any_radius	luce-browser-render	display_list	border_radii_data_has_any_radius	Libraries/LibWeb/Painting/BorderRadiiData.h:115	stub
Web::Painting::BorderRadiiData::inflate	luce-browser-render	display_list	border_radii_data_inflate	Libraries/LibWeb/Painting/BorderRadiiData.h:143	stub
Web::Painting::BorderRadiiData::shrink	luce-browser-render	display_list	border_radii_data_shrink	Libraries/LibWeb/Painting/BorderRadiiData.h:135	stub
Web::Painting::BorderRadiusData	luce-browser-render	display_list	BorderRadiusData	Libraries/LibWeb/Painting/BorderRadiiData.h:27	struct
Web::Painting::BorderRadiusData::operator bool	luce-browser-render	display_list	border_radius_data_to_bool	Libraries/LibWeb/Painting/BorderRadiiData.h:33	stub
Web::Painting::BorderRadiusData::shrink	luce-browser-render	display_list	border_radius_data_shrink	Libraries/LibWeb/Painting/BorderRadiiData.h:38	stub
Web::Painting::BordersData	luce-browser-render	display_list	BordersData	Libraries/LibWeb/Painting/BordersData.h:57	struct
Web::Painting::BordersDataDevicePixels	luce-browser-render	display_list	BordersDataDevicePixels	Libraries/LibWeb/Painting/BordersData.h:31	struct
Web::Painting::BordersDataDevicePixels::for_edge	luce-browser-render	display_list	borders_data_device_pixels_for_edge	Libraries/LibWeb/Painting/BordersData.h:37	stub
Web::Painting::BordersDataDevicePixels::for_edge	luce-browser-render	display_list	borders_data_device_pixels_for_edge_const	Libraries/LibWeb/Painting/BordersData.h:51	stub
Web::Painting::ClipData	luce-browser-render	display_list	ClipData	Libraries/LibWeb/Painting/AccumulatedVisualContext.h:35	struct
Web::Painting::ClipData::ClipData	luce-browser-render	display_list	clip_data_construct	Libraries/LibWeb/Painting/AccumulatedVisualContext.h:39	construct
Web::Painting::ClipData::contains	luce-browser-render	display_list	clip_data_contains	Libraries/LibWeb/Painting/AccumulatedVisualContext.cpp:15	stub
Web::Painting::ClipPathData	luce-browser-render	display_list	ClipPathData	Libraries/LibWeb/Painting/AccumulatedVisualContext.h:57	struct
Web::Painting::ColorStop	luce-browser-render	display_list	ColorStop	Libraries/LibWeb/Painting/PaintStyle.h:25	struct
Web::Painting::ColorStop [default member initializers]	luce-browser-render	display_list	color_stop_init_fields	Libraries/LibWeb/Painting/PaintStyle.h:25	init fields
Web::Painting::ColorStopData	luce-browser-render	display_list	ColorStopData	Libraries/LibWeb/Painting/GradientData.h:19	struct
Web::Painting::ConicGradientData	luce-browser-render	display_list	ConicGradientData	Libraries/LibWeb/Painting/GradientData.h:31	struct
Web::Painting::CornerClip	luce-browser-render	display_list	CornerClip	Libraries/LibWeb/Painting/BorderRadiusCornerClipper.h:14	enum
Web::Painting::CornerRadii	luce-browser-render	display_list	CornerRadii	Libraries/LibWeb/Painting/BorderRadiiData.h:47	struct
Web::Painting::CornerRadii::adjust_corners_for_spread_distance	luce-browser-render	display_list	corner_radii_adjust_corners_for_spread_distance	Libraries/LibWeb/Painting/BorderRadiiData.cpp:42	stub
Web::Painting::CornerRadii::contains	luce-browser-render	display_list	corner_radii_contains	Libraries/LibWeb/Painting/BorderRadiiData.h:60	stub
Web::Painting::CornerRadii::has_any_radius	luce-browser-render	display_list	corner_radii_has_any_radius	Libraries/LibWeb/Painting/BorderRadiiData.h:53	stub
Web::Painting::CornerRadius	luce-browser-render	display_list	CornerRadius	Libraries/LibWeb/Painting/BorderRadiiData.h:17	struct
Web::Painting::CornerRadius::operator bool	luce-browser-render	display_list	corner_radius_to_bool	Libraries/LibWeb/Painting/BorderRadiiData.h:21	stub
Web::Painting::DisplayList	luce-browser-render	display_list	DisplayList	Libraries/LibWeb/Painting/DisplayList.h:72	struct
Web::Painting::DisplayList::CommandListItem	luce-browser-render	display_list	DisplayListCommandListItem	Libraries/LibWeb/Painting/DisplayList.h:81	opaque
Web::Painting::DisplayList::DisplayList	luce-browser-render	display_list	display_list_construct	Libraries/LibWeb/Painting/DisplayList.h:92	construct
Web::Painting::DisplayList::append	luce-browser-render	display_list	display_list_append	Libraries/LibWeb/Painting/DisplayList.cpp:13	stub
Web::Painting::DisplayList::commands	luce-browser-render	display_list	display_list_commands	Libraries/LibWeb/Painting/DisplayList.h:89	stub
Web::Painting::DisplayList::commands	luce-browser-render	display_list	display_list_commands_display_list_recorder	Libraries/LibWeb/Painting/DisplayList.h:88	stub
Web::Painting::DisplayList::create	luce-browser-render	display_list	display_list_create	Libraries/LibWeb/Painting/DisplayList.h:74	stub
Web::Painting::DisplayList::visual_context_tree	luce-browser-render	display_list	display_list_visual_context_tree	Libraries/LibWeb/Painting/DisplayList.h:86	stub
Web::Painting::DisplayListPlayer	luce-browser-render	display_list	DisplayListPlayer	Libraries/LibWeb/Painting/DisplayList.h:23	struct
Web::Painting::DisplayListPlayer::add_clip_path	luce-browser-render	display_list	display_list_player_add_clip_path_impl	Libraries/LibWeb/Painting/DisplayList.h:67	impl
Web::Painting::DisplayListPlayer::add_clip_path [dispatch]	luce-browser-render	display_list	display_list_player_add_clip_path	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::add_clip_rect	luce-browser-render	display_list	display_list_player_add_clip_rect_impl	Libraries/LibWeb/Painting/DisplayList.h:45	impl
Web::Painting::DisplayListPlayer::add_clip_rect [dispatch]	luce-browser-render	display_list	display_list_player_add_clip_rect	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::add_rounded_rect_clip	luce-browser-render	display_list	display_list_player_add_rounded_rect_clip_impl	Libraries/LibWeb/Painting/DisplayList.h:60	impl
Web::Painting::DisplayListPlayer::add_rounded_rect_clip [dispatch]	luce-browser-render	display_list	display_list_player_add_rounded_rect_clip	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::apply_backdrop_filter	luce-browser-render	display_list	display_list_player_apply_backdrop_filter_impl	Libraries/LibWeb/Painting/DisplayList.h:58	impl
Web::Painting::DisplayListPlayer::apply_backdrop_filter [dispatch]	luce-browser-render	display_list	display_list_player_apply_backdrop_filter	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::apply_effects	luce-browser-render	display_list	display_list_player_apply_effects_impl	Libraries/LibWeb/Painting/DisplayList.h:63	impl
Web::Painting::DisplayListPlayer::apply_effects [dispatch]	luce-browser-render	display_list	display_list_player_apply_effects	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::apply_transform	luce-browser-render	display_list	display_list_player_apply_transform_impl	Libraries/LibWeb/Painting/DisplayList.h:64	impl
Web::Painting::DisplayListPlayer::apply_transform [dispatch]	luce-browser-render	display_list	display_list_player_apply_transform	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::draw_ellipse	luce-browser-render	display_list	display_list_player_draw_ellipse_impl	Libraries/LibWeb/Painting/DisplayList.h:55	impl
Web::Painting::DisplayListPlayer::draw_ellipse [dispatch]	luce-browser-render	display_list	display_list_player_draw_ellipse	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::draw_external_content	luce-browser-render	display_list	display_list_player_draw_external_content_impl	Libraries/LibWeb/Painting/DisplayList.h:40	impl
Web::Painting::DisplayListPlayer::draw_external_content [dispatch]	luce-browser-render	display_list	display_list_player_draw_external_content	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::draw_glyph_run	luce-browser-render	display_list	display_list_player_draw_glyph_run_impl	Libraries/LibWeb/Painting/DisplayList.h:36	impl
Web::Painting::DisplayListPlayer::draw_glyph_run [dispatch]	luce-browser-render	display_list	display_list_player_draw_glyph_run	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::draw_line	luce-browser-render	display_list	display_list_player_draw_line_impl	Libraries/LibWeb/Painting/DisplayList.h:57	impl
Web::Painting::DisplayListPlayer::draw_line [dispatch]	luce-browser-render	display_list	display_list_player_draw_line	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::draw_rect	luce-browser-render	display_list	display_list_player_draw_rect_impl	Libraries/LibWeb/Painting/DisplayList.h:59	impl
Web::Painting::DisplayListPlayer::draw_rect [dispatch]	luce-browser-render	display_list	display_list_player_draw_rect	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::draw_repeated_immutable_bitmap	luce-browser-render	display_list	display_list_player_draw_repeated_immutable_bitmap_impl	Libraries/LibWeb/Painting/DisplayList.h:39	impl
Web::Painting::DisplayListPlayer::draw_repeated_immutable_bitmap [dispatch]	luce-browser-render	display_list	display_list_player_draw_repeated_immutable_bitmap	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::draw_scaled_immutable_bitmap	luce-browser-render	display_list	display_list_player_draw_scaled_immutable_bitmap_impl	Libraries/LibWeb/Painting/DisplayList.h:38	impl
Web::Painting::DisplayListPlayer::draw_scaled_immutable_bitmap [dispatch]	luce-browser-render	display_list	display_list_player_draw_scaled_immutable_bitmap	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::execute	luce-browser-render	display_list	display_list_player_execute	Libraries/LibWeb/Painting/DisplayList.cpp:43	stub
Web::Painting::DisplayListPlayer::execute_display_list_into_surface	luce-browser-render	display_list	display_list_player_execute_display_list_into_surface	Libraries/LibWeb/Painting/DisplayList.cpp:58	stub
Web::Painting::DisplayListPlayer::execute_impl	luce-browser-render	display_list	display_list_player_execute_impl	Libraries/LibWeb/Painting/DisplayList.cpp:65	stub
Web::Painting::DisplayListPlayer::fill_ellipse	luce-browser-render	display_list	display_list_player_fill_ellipse_impl	Libraries/LibWeb/Painting/DisplayList.h:56	impl
Web::Painting::DisplayListPlayer::fill_ellipse [dispatch]	luce-browser-render	display_list	display_list_player_fill_ellipse	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::fill_path	luce-browser-render	display_list	display_list_player_fill_path_impl	Libraries/LibWeb/Painting/DisplayList.h:53	impl
Web::Painting::DisplayListPlayer::fill_path [dispatch]	luce-browser-render	display_list	display_list_player_fill_path	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::fill_rect	luce-browser-render	display_list	display_list_player_fill_rect_impl	Libraries/LibWeb/Painting/DisplayList.h:37	impl
Web::Painting::DisplayListPlayer::fill_rect [dispatch]	luce-browser-render	display_list	display_list_player_fill_rect	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::fill_rect_with_rounded_corners	luce-browser-render	display_list	display_list_player_fill_rect_with_rounded_corners_impl	Libraries/LibWeb/Painting/DisplayList.h:52	impl
Web::Painting::DisplayListPlayer::fill_rect_with_rounded_corners [dispatch]	luce-browser-render	display_list	display_list_player_fill_rect_with_rounded_corners	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::flush	luce-browser-render	display_list	display_list_player_flush_impl	Libraries/LibWeb/Painting/DisplayList.h:35	impl
Web::Painting::DisplayListPlayer::flush [dispatch]	luce-browser-render	display_list	display_list_player_flush	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_conic_gradient	luce-browser-render	display_list	display_list_player_paint_conic_gradient_impl	Libraries/LibWeb/Painting/DisplayList.h:48	impl
Web::Painting::DisplayListPlayer::paint_conic_gradient [dispatch]	luce-browser-render	display_list	display_list_player_paint_conic_gradient	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_inner_box_shadow	luce-browser-render	display_list	display_list_player_paint_inner_box_shadow_impl	Libraries/LibWeb/Painting/DisplayList.h:50	impl
Web::Painting::DisplayListPlayer::paint_inner_box_shadow [dispatch]	luce-browser-render	display_list	display_list_player_paint_inner_box_shadow	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_linear_gradient	luce-browser-render	display_list	display_list_player_paint_linear_gradient_impl	Libraries/LibWeb/Painting/DisplayList.h:46	impl
Web::Painting::DisplayListPlayer::paint_linear_gradient [dispatch]	luce-browser-render	display_list	display_list_player_paint_linear_gradient	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_nested_display_list	luce-browser-render	display_list	display_list_player_paint_nested_display_list_impl	Libraries/LibWeb/Painting/DisplayList.h:61	impl
Web::Painting::DisplayListPlayer::paint_nested_display_list [dispatch]	luce-browser-render	display_list	display_list_player_paint_nested_display_list	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_outer_box_shadow	luce-browser-render	display_list	display_list_player_paint_outer_box_shadow_impl	Libraries/LibWeb/Painting/DisplayList.h:49	impl
Web::Painting::DisplayListPlayer::paint_outer_box_shadow [dispatch]	luce-browser-render	display_list	display_list_player_paint_outer_box_shadow	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_radial_gradient	luce-browser-render	display_list	display_list_player_paint_radial_gradient_impl	Libraries/LibWeb/Painting/DisplayList.h:47	impl
Web::Painting::DisplayListPlayer::paint_radial_gradient [dispatch]	luce-browser-render	display_list	display_list_player_paint_radial_gradient	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_scrollbar	luce-browser-render	display_list	display_list_player_paint_scrollbar_impl	Libraries/LibWeb/Painting/DisplayList.h:62	impl
Web::Painting::DisplayListPlayer::paint_scrollbar [dispatch]	luce-browser-render	display_list	display_list_player_paint_scrollbar	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::paint_text_shadow	luce-browser-render	display_list	display_list_player_paint_text_shadow_impl	Libraries/LibWeb/Painting/DisplayList.h:51	impl
Web::Painting::DisplayListPlayer::paint_text_shadow [dispatch]	luce-browser-render	display_list	display_list_player_paint_text_shadow	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::restore	luce-browser-render	display_list	display_list_player_restore_impl	Libraries/LibWeb/Painting/DisplayList.h:43	impl
Web::Painting::DisplayListPlayer::restore [dispatch]	luce-browser-render	display_list	display_list_player_restore	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::save	luce-browser-render	display_list	display_list_player_save_impl	Libraries/LibWeb/Painting/DisplayList.h:41	impl
Web::Painting::DisplayListPlayer::save [dispatch]	luce-browser-render	display_list	display_list_player_save	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::save_layer	luce-browser-render	display_list	display_list_player_save_layer_impl	Libraries/LibWeb/Painting/DisplayList.h:42	impl
Web::Painting::DisplayListPlayer::save_layer [dispatch]	luce-browser-render	display_list	display_list_player_save_layer	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::stroke_path	luce-browser-render	display_list	display_list_player_stroke_path_impl	Libraries/LibWeb/Painting/DisplayList.h:54	impl
Web::Painting::DisplayListPlayer::stroke_path [dispatch]	luce-browser-render	display_list	display_list_player_stroke_path	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::surface	luce-browser-render	display_list	display_list_player_surface	Libraries/LibWeb/Painting/DisplayList.h:30	stub
Web::Painting::DisplayListPlayer::translate	luce-browser-render	display_list	display_list_player_translate_impl	Libraries/LibWeb/Painting/DisplayList.h:44	impl
Web::Painting::DisplayListPlayer::translate [dispatch]	luce-browser-render	display_list	display_list_player_translate	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayer::would_be_fully_clipped_by_painter	luce-browser-render	display_list	display_list_player_would_be_fully_clipped_by_painter_impl	Libraries/LibWeb/Painting/DisplayList.h:65	impl
Web::Painting::DisplayListPlayer::would_be_fully_clipped_by_painter [dispatch]	luce-browser-render	display_list	display_list_player_would_be_fully_clipped_by_painter	Libraries/LibWeb/Painting/DisplayList.h:23	dispatcher
Web::Painting::DisplayListPlayerSkia	luce-browser-render	display_list	DisplayListPlayerSkia	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:18	struct
Web::Painting::DisplayListPlayerSkia::DisplayListPlayerSkia	luce-browser-render	display_list	display_list_player_skia_construct	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:20	construct
Web::Painting::DisplayListPlayerSkia::add_clip_path	luce-browser-render	display_list	display_list_player_skia_add_clip_path_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:55	impl
Web::Painting::DisplayListPlayerSkia::add_clip_rect	luce-browser-render	display_list	display_list_player_skia_add_clip_rect_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:30	impl
Web::Painting::DisplayListPlayerSkia::add_rounded_rect_clip	luce-browser-render	display_list	display_list_player_skia_add_rounded_rect_clip_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:49	impl
Web::Painting::DisplayListPlayerSkia::apply_backdrop_filter	luce-browser-render	display_list	display_list_player_skia_apply_backdrop_filter_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:45	impl
Web::Painting::DisplayListPlayerSkia::apply_effects	luce-browser-render	display_list	display_list_player_skia_apply_effects_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:52	impl
Web::Painting::DisplayListPlayerSkia::apply_transform	luce-browser-render	display_list	display_list_player_skia_apply_transform_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:53	impl
Web::Painting::DisplayListPlayerSkia::draw_ellipse	luce-browser-render	display_list	display_list_player_skia_draw_ellipse_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:42	impl
Web::Painting::DisplayListPlayerSkia::draw_external_content	luce-browser-render	display_list	display_list_player_skia_draw_external_content_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:29	impl
Web::Painting::DisplayListPlayerSkia::draw_glyph_run	luce-browser-render	display_list	display_list_player_skia_draw_glyph_run_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:25	impl
Web::Painting::DisplayListPlayerSkia::draw_line	luce-browser-render	display_list	display_list_player_skia_draw_line_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:44	impl
Web::Painting::DisplayListPlayerSkia::draw_rect	luce-browser-render	display_list	display_list_player_skia_draw_rect_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:46	impl
Web::Painting::DisplayListPlayerSkia::draw_repeated_immutable_bitmap	luce-browser-render	display_list	display_list_player_skia_draw_repeated_immutable_bitmap_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:28	impl
Web::Painting::DisplayListPlayerSkia::draw_scaled_immutable_bitmap	luce-browser-render	display_list	display_list_player_skia_draw_scaled_immutable_bitmap_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:27	impl
Web::Painting::DisplayListPlayerSkia::fill_ellipse	luce-browser-render	display_list	display_list_player_skia_fill_ellipse_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:43	impl
Web::Painting::DisplayListPlayerSkia::fill_path	luce-browser-render	display_list	display_list_player_skia_fill_path_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:40	impl
Web::Painting::DisplayListPlayerSkia::fill_rect	luce-browser-render	display_list	display_list_player_skia_fill_rect_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:26	impl
Web::Painting::DisplayListPlayerSkia::fill_rect_with_rounded_corners	luce-browser-render	display_list	display_list_player_skia_fill_rect_with_rounded_corners_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:39	impl
Web::Painting::DisplayListPlayerSkia::flush	luce-browser-render	display_list	display_list_player_skia_flush_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:24	impl
Web::Painting::DisplayListPlayerSkia::paint_conic_gradient	luce-browser-render	display_list	display_list_player_skia_paint_conic_gradient_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:48	impl
Web::Painting::DisplayListPlayerSkia::paint_inner_box_shadow	luce-browser-render	display_list	display_list_player_skia_paint_inner_box_shadow_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:37	impl
Web::Painting::DisplayListPlayerSkia::paint_linear_gradient	luce-browser-render	display_list	display_list_player_skia_paint_linear_gradient_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:35	impl
Web::Painting::DisplayListPlayerSkia::paint_nested_display_list	luce-browser-render	display_list	display_list_player_skia_paint_nested_display_list_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:51	impl
Web::Painting::DisplayListPlayerSkia::paint_outer_box_shadow	luce-browser-render	display_list	display_list_player_skia_paint_outer_box_shadow_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:36	impl
Web::Painting::DisplayListPlayerSkia::paint_radial_gradient	luce-browser-render	display_list	display_list_player_skia_paint_radial_gradient_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:47	impl
Web::Painting::DisplayListPlayerSkia::paint_scrollbar	luce-browser-render	display_list	display_list_player_skia_paint_scrollbar_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:50	impl
Web::Painting::DisplayListPlayerSkia::paint_style_to_skia_paint	luce-browser-render	display_list	display_list_player_skia_paint_style_to_skia_paint	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:59	stub
Web::Painting::DisplayListPlayerSkia::paint_text_shadow	luce-browser-render	display_list	display_list_player_skia_paint_text_shadow_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:38	impl
Web::Painting::DisplayListPlayerSkia::restore	luce-browser-render	display_list	display_list_player_skia_restore_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:33	impl
Web::Painting::DisplayListPlayerSkia::save	luce-browser-render	display_list	display_list_player_skia_save_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:31	impl
Web::Painting::DisplayListPlayerSkia::save_layer	luce-browser-render	display_list	display_list_player_skia_save_layer_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:32	impl
Web::Painting::DisplayListPlayerSkia::stroke_path	luce-browser-render	display_list	display_list_player_skia_stroke_path_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:41	impl
Web::Painting::DisplayListPlayerSkia::translate	luce-browser-render	display_list	display_list_player_skia_translate_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:34	impl
Web::Painting::DisplayListPlayerSkia::would_be_fully_clipped_by_painter	luce-browser-render	display_list	display_list_player_skia_would_be_fully_clipped_by_painter_impl	Libraries/LibWeb/Painting/DisplayListPlayerSkia.h:57	impl
Web::Painting::DisplayListRecorder	luce-browser-render	display_list	DisplayListRecorder	Libraries/LibWeb/Painting/DisplayListRecorder.h:33	struct
Web::Painting::DisplayListRecorder::CommandCapture	luce-browser-render	display_list	DisplayListRecorderCommandCapture	Libraries/LibWeb/Painting/DisplayListRecorder.h:95	opaque
Web::Painting::DisplayListRecorder::DisplayListRecorder	luce-browser-render	display_list	display_list_recorder_construct	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:14	construct
Web::Painting::DisplayListRecorder::FillPathParams	luce-browser-render	display_list	DisplayListRecorderFillPathParams	Libraries/LibWeb/Painting/DisplayListRecorder.h:41	opaque
Web::Painting::DisplayListRecorder::MaskInfo	luce-browser-render	display_list	DisplayListRecorderMaskInfo	Libraries/LibWeb/Painting/DisplayListRecorder.h:122	opaque
Web::Painting::DisplayListRecorder::StrokePathParams	luce-browser-render	display_list	DisplayListRecorderStrokePathParams	Libraries/LibWeb/Painting/DisplayListRecorder.h:50	opaque
Web::Painting::DisplayListRecorder::accumulated_visual_context	luce-browser-render	display_list	display_list_recorder_accumulated_visual_context	Libraries/LibWeb/Painting/DisplayListRecorder.h:91	stub
Web::Painting::DisplayListRecorder::add_clip_rect	luce-browser-render	display_list	display_list_recorder_add_clip_rect	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:315	stub
Web::Painting::DisplayListRecorder::add_rounded_rect_clip	luce-browser-render	display_list	display_list_recorder_add_rounded_rect_clip	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:94	stub
Web::Painting::DisplayListRecorder::apply_backdrop_filter	luce-browser-render	display_list	display_list_recorder_apply_backdrop_filter	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:340	stub
Web::Painting::DisplayListRecorder::apply_effects	luce-browser-render	display_list	display_list_recorder_apply_effects	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:416	stub
Web::Painting::DisplayListRecorder::begin_command_capture	luce-browser-render	display_list	display_list_recorder_begin_command_capture	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:41	stub
Web::Painting::DisplayListRecorder::begin_masks	luce-browser-render	display_list	display_list_recorder_begin_masks	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:99	stub
Web::Painting::DisplayListRecorder::draw_ellipse	luce-browser-render	display_list	display_list_recorder_draw_ellipse	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:179	stub
Web::Painting::DisplayListRecorder::draw_external_content	luce-browser-render	display_list	display_list_recorder_draw_external_content	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:235	stub
Web::Painting::DisplayListRecorder::draw_glyph_run	luce-browser-render	display_list	display_list_recorder_draw_glyph_run	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:301	stub
Web::Painting::DisplayListRecorder::draw_line	luce-browser-render	display_list	display_list_recorder_draw_line	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:265	stub
Web::Painting::DisplayListRecorder::draw_rect	luce-browser-render	display_list	display_list_recorder_draw_rect	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:225	stub
Web::Painting::DisplayListRecorder::draw_repeated_immutable_bitmap	luce-browser-render	display_list	display_list_recorder_draw_repeated_immutable_bitmap	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:254	stub
Web::Painting::DisplayListRecorder::draw_scaled_immutable_bitmap	luce-browser-render	display_list	display_list_recorder_draw_scaled_immutable_bitmap	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:242	stub
Web::Painting::DisplayListRecorder::draw_text	luce-browser-render	display_list	display_list_recorder_draw_text	Libraries/LibWeb/Painting/DisplayListRecorder.cpp:279	stub
